Id,text,target
2039,床用塗料においては、連結子会社の阿童木（無錫）塗料有限公司の清算による売上減少と当社の主力となる改修市場での設備投資物件の減少により前年を下回りました,0.0
2087,"計器事業は、計器失効替工事の材料（電力量計等）の支給方式が変更となったことによる売上高の減少はあったものの、国内電力会社向けのスマートメーターの需要が大幅に増加したことに伴い、売上高38,106百万円（前年同期比2.5％増）、セグメント利益3,315百万円（前年同期はセグメント損失526百万円）となりました",1.0
881,"⑤ ベトナム
　売上高につきましては、海外向け製品を立上げたことにより、689百万円（前期比5.8％増）となりました",1.0
2474,フランスの販売子会社であるアイホンＳ.Ａ.Ｓ.におきましては、緩やかな回復基調は見られるものの低調な推移が続く欧州経済の中、戸建住宅向けテレビドアホンの販売が、積極的な営業活動により前期から引き続き好調に推移いたしました,1.0
231,当社グループが展開している営業エリアにおいて、墓石の小型化や埋葬方法の多様化等により墓石需要の低迷が継続しました,0.0
377,クライアントの多様化する課題の解決及び複雑化したプロジェクトに関わる専門スキルを有する人材投資や業容拡大に伴う事業基盤整備費用、また進化を続けるデジタル・テクノロジーを掛け合わせた次世代型マーケティング＆コミュニケーションのためのAI・コグニティブ投資関連費用等が増加し、当連結会計年度においては当該先行コストを吸収することができなかったことによります,0.0
2584,国内経済については、企業収益の改善やアジアを中心とした海外からの需要に支えられ、景気全般をみると緩やかな回復基調が継続しました,1.0
862,薬価改定の影響および生薬関連コストの増加等により売上原価率が前年同期に比べ3.0ポイント上昇しました,0.0
432,"一方、リユースショップにつきましては、個人間売買やネット販売の活性化等で、市場が推計１兆6,000億円を超えており、今後もさらに拡大し続けることにより、「リユース」の認知度は益々高まり、着実な成長が見込まれております",1.0
2683,受入手数料は、21億65百万円（前期比80.3％）となりました,0.0
1689,このような状況下、当社グループでは積極的な事業展開により業績の拡大に取り組んでまいりましたが、為替の円高影響が大きく、連結売上高、各利益とも前期を下回る業績となりました,0.0
994,電力通信部門においては、４月度より開始した電力小売自由化による契約変更に伴う工事が集中したことで、通常の計画工事の進捗が遅れ当社関連商品も伸び悩む結果となりました,0.0
2377,"その結果、受注高は 8,865百万円と前連結会計年度に比べ 1,712百万円の増加（＋23.9％）、売上高は 7,601百万円と前連結会計年度に比べ 503百万円の増加（＋ 7.1％）となり、セグメント利益（営業利益）は 781百万円と前連結会計年度に比べ 197百万円の増加（＋33.9％）となりました",1.0
1683,"売上高は前連結会計年度比若干減少の1,095億57百万円となり、営業損益は前連結会計年度比19億98百万円減少の60億29百万円となりました",0.0
1378,台湾の現地法人「台灣北斗生技股份有限公司」におきましては、ブランドの構築、企画提案などに力を入れ販売活動を行ってまいりましたが、企業間競争の激化により厳しい状況で推移いたしました,0.0
1143,旅行分野においては、第２四半期連結会計期間において子会社を譲渡したことにより、売上高は前連結会計年度比で減少となりました,0.0
2509,このような状況のもと、当社グループの業績は、主力のコークス事業において、原料炭価格上昇の影響や、販売数量の増加などがあったものの、燃料販売事業で販売価格の下落などがあり、当期の連結売上高は、前期比34億５千２百万円減少の890億５千１百万円となった,0.0
172,耐熱塗料の売上は、設備用に加え、OA機器向け輸出仕様品等工業用も低調に推移し、減少いたしました,0.0
2640,このような全需動向の中、国内の登録車につきましては、全面改良を行った「インプレッサ」に加え、「レヴォーグ」および「フォレスター」の販売が好調に推移したことにより、売上台数は12.6万台と前連結会計年度に比べ1.5万台（13.3％）の増加となりました,1.0
1248,土地の一括売却が減少したこと等により減収となりましたが、分譲マンションにおいて高価格帯物件が増加したこと等により売上が増加、粗利益率も改善したことにより増益となりました,1.0
814,売上収益は492億74百万円(前期と同水準、現地通貨ベースでは17.0％増)、セグメント利益は136億96百万円(同9.1％増、現地通貨ベースでは40.5％増)となりました,1.0
208,業績につきましては、業界全般が低価格化・専門化を指向するなか、主力の「忍家」業態の客単価を下げることにより来店数の増加を図りましたが、来店数は減少傾向のまま推移し結果としては売上高の減少を強めることとなりました,0.0
218,当期においては、特に油圧ショベルの需要が中国・インド・アジア・西欧で前連結会計年度に比べ回復し、全世界需要は前連結会計年度比約10％増加しました,1.0
948,"音楽やアーティスト関連の市場動向といたしましては、平成28年における音楽ソフト（オーディオレコード及び音楽ビデオ合計）の生産数量は212,293千枚（前年同期比5.1%減）、販売金額では245,657百万円（前年同期比3.5%減）と減少しております",0.0
16,デルモンテ調味料は、「リコピンリッチ」のテレビ広告効果もあり、高付加価値品を中心に主力のトマトケチャップが伸長し、前期を上回りました,1.0
2132,当連結会計年度の業績は、売上高は、店舗数の減少などにより、325億79百万円（前年同期比4.2％減）となりました,0.0
367,一方、発電燃料である石炭価格の値下がりが小幅だったため、営業利益は４億９千４百万円（前期比80.0％減）となりました,0.0
1406,"この結果、営業収益は3,338百万円（前年同期比0.0％減）、営業利益は0百万円（前年同期は94百万円の営業損失）となりました",0.0
1128,高機能ポリマー事業では、低燃費タイヤ向け合成ゴムやエンジニアリング樹脂の販売数量が増加しましたが、各製品において円高の影響を受けました,1.0
884,出版事業では、教師用指導書の販売が減少した結果、当事業の売上高は19億５千８百万円(前期比32.0％減)となりました,0.0
1319,機械器具は、部品などの販売が低迷しましたが、装置本体の販売が好調に推移し、売上高は前期並みとなりました,1.0
1388,また、セグメント利益につきましては、４億１千５百万円（同3.2％減）となりました,0.0
2516,その結果、ガス関連事業における売上高は、前期比12.9％減の389億66百万円となった,0.0
2626,"損益面についてみますと、経常収益は、銀行・証券業務において国債等債券売却益の増加によりその他業務収益が増加したことなどから前年度と比べ5,304百万円増加して81,161百万円となりました",1.0
1691,"これらより、当連結会計年度における営業利益は、前年同期比16.4％減の5,134百万円(前年同期 6,140百万円)となりました",0.0
2457,バス市場は、国内において、主力のバス用運賃箱は前期並みとなりましたものの、新製品のカラーLED行先表示器や車載用液晶表示器OBC－VISIONなど表示機器の販売が好調に推移したこと、また海外においても、米国ワシントン州の事業者様に自動運賃収受システム一式を完納したことにより、増収となりました,1.0
2294,また、こだわり食品事業が新規顧客の増加や厳選した付加価値の高い商材の販売等により、好調に推移しました,1.0
1697,その結果、天候要因による影響を受けた品目があったものの、ファミリーサイズ商品群やエクセレントスイーツシリーズ、小箱チョコレート商品群などが好調に推移したことから、ビスケット品目、チョコレート品目、キャンデー品目などが伸張し売上高は前期を上回りました,1.0
394,当期における国内株式市場は、年初から米国の利上げと為替の影響から乱高下の相場となり、英国のＥＵ離脱決定により最安値をつけましたが、トランプ政権発足以降、経済対策への期待感から上向いてまいりました,1.0
2066,空冷式熱交換器の受注が堅調に推移したものの、その他の機器の受注が減少したことから、受注高は26億４百万円（同3.6％減）となりました,0.0
984,薬品の出荷数量は前年同期比で5.5%増加しており、当社薬品の使用は拡大しております,1.0
542,また、難燃剤は主力製品の市況が回復し堅調に推移しました,1.0
803,油圧ショベル事業は、中国での需要は底打ちの兆しが見え、国内及び北米では需要減の中でシェアアップに努めたものの、為替の円高影響などにより、受注、売上ともに減少いたしました,0.0
677,その他の売上高は1億11百万円（同6.3％減少）となりました,0.0
406,この結果、繊維事業の売上高は45億59百万円（前期比9.7％増）となり、営業損失は前期に比べ58百万円改善して１億20百万円となりました,1.0
1459,当社グループの最大の取引先である電力業界においては、徹底的な経営効率化・合理化のもと、設備投資及び修繕費の抑制傾向が継続する厳しい状況の反面、スマートメーターの需要は好調な推移となりました,0.0
552,農薬は、海外における販売数量が減少し、また、円高の影響を受けました,0.0
362,平成28年度のわが国経済は、新興国経済の減速や英国のＥＵ離脱等を背景に、年度前半は、株価下落や円高進行によって景気回復へ向けた動きに足踏みが見られました,0.0
549,この他、無線LAN最適化ソリューション「Tbridge」のエンタープライズ向けへの提供が前年同期比で増加しております,1.0
970,そのような中、当社グループでは、従来のビジネスである商品・サービスの取次ぎ（販売代理店モデル）に加え、自社開発商材やMVNOサービス、契約後の継続収益の一部を受け取るレベニューシェア型の商品・サービス（高ストックモデル）の獲得数を増やすことができました,1.0
2224,省エネルギー事業、再生可能エネルギー事業ともに期末に見込んでおりました案件が期ずれする等の要因により期初計画を下回る結果となりました,0.0
38,受注高、売上高は発電設備工事が好調に推移したことから前期を上回りました,1.0
940,親会社の所有者に帰属する当期利益は、393億58百万円(前期比28.4％減)となりました,0.0
81,中国現地法人は　代理店と連携した拡販活動と生産合理化により、増収増益となりました,1.0
1686,化工機事業については、ユーザー各社の設備投資の回復や、「営業展開力、製品競争力、生産管理体制」の強化を柱とした収益基盤強化対策の取り組み成果の発現（コスト削減等）による利益率の改善により、増収増益となった,1.0
788,"以上の結果、前連結会計年度に比べ自動車の総売上台数は7.8％増の230,331台となり、自動車部分品などの売上高を加えた総売上高は11.1％増の5,658億円となった",1.0
877,また、輸出関係におきましては、真空ポンプと送風機が売上を伸ばし819百万円(前年同期比61.8％増)となりました,1.0
355,国内経済は、急激な為替変動による企業業績への影響や先行き不安による根強い生活防衛意識等もあり、消費市場は力強さに欠ける状況にあります,0.0
1559,受注は、重電関連が増加したものの、製鉄関連の大型案件の一巡や設備工事関連の減少等により、減少いたしました,0.0
1299,船舶市況は低迷が継続しておりますが、前期より１隻多い３隻の新造船を受注いたしました,0.0
2756,当期の当地経済をみますと、北陸新幹線開業から２年が経過しましたが、今なお国内の観光客のみならず外国人観光客が数多く訪れ、地域の活性化が鮮明に表れております,1.0
1694,「Belviq」は37億14百万円(同16.0％減)でした,0.0
2160,一方、公共事業は引き続き減少傾向にあり、鋼製フェンス・防護柵など土木・道路関連資材は足踏み状態で推移しました,0.0
1753,海上運送業及び索道業では、宮島来島者数の増加により、増収となりました,1.0
642,"売上高については、建設事業1,092億円(前連結会計年度比3.1％減)に不動産事業16億円（前連結会計年度比28.8％減）を加えた1,109億円(前連結会計年度比3.6％減)となった",0.0
2612,これに伴い、当社及び連結子会社が保有する固定資産につきまして、「固定資産の減損に係る会計基準」に基づき将来の回収可能性を検討した結果、特別損失として12億３百万円の減損損失を計上いたしました,0.0
554,"これらの結果、飲料および食品製造販売事業部門（米州地域）の連結売上高は45,252百万円（前期比14.2％減）となりました",0.0
2651,また、経常利益は、電気事業において、資材調達価格低減をはじめ経費全般にわたる徹底した効率化に努めたものの、高経年設備等に係る修繕費の増加、金利低下に伴う退職給付費用の増加及び水力発電量の減少などにより、20億円（同7.2％）となった,0.0
693,電池材料の六フッ化リン酸リチウムは、販売数量の増加と価格修正効果により、前期に比べ増収となりました,1.0
2440,売上高は25億５千２百万円(同15.9％減)、セグメント利益は２億４千７百万円(同46.8％減)となりました,0.0
2485,一方、プロ野球興行については、神宮球場において各種イベントやさまざまな情報発信を行うなど、積極的なファンサービスに取り組んだ結果、入場者数が増加しました,1.0
2332,"売上高は前連結会計年度比11％増加の1,947億95百万円となり、営業損益は前期比21億87百万円増加の119億23百万円となりました",1.0
649,"① 日本
　売上高につきましては、新型車発売に伴う当社主力製品であるロッカーアームの一時的な販売増加により、16,000百万円（前期比5.9％増）となりました",1.0
2329,以上の結果、エンターテイメント事業では、売上高42百万円（前年同期比72.2％減）、営業損失18百万円（前連結会計年度は営業損失34百万円）となりました,0.0
1223,サービスエリアにおいては、熊本地震で高速道路の通行量が減少した影響等で、減収となりました,0.0
420,営業損益は、原価率は良化しましたが、売上高が減少したことから、前連結会計年度の144百万円の損失から780百万円の損失となりました,0.0
593,"これらの結果、売上高は14,431,417千円（前年同期比12.4％増）、セグメント利益は993,540千円（同124.9％増）となりました",1.0
559,不動産賃貸につきましては、売上高は509百万円（前期比6.6％増）となりました,1.0
339,経常収益は前年同期比22億65百万円（17.6％）増収の151億20百万円、経常利益は前年同期比２億６百万円（23.3％）増益の10億89百万円となりました,1.0
1732,"預金残高は、口座数増加にともなう新規資金の獲得と、円安進行にともなう顧客の外貨預金円転の影響などにより主に円預金残高が増加し、２兆1,129億円（同1,894億円増、9.9％増）となりました",1.0
1089,その結果、売上高は363億５千万円（前年度比13.3％増）となりました,1.0
2508,"親会社株主に帰属する当期純利益は、特別損益が改善したこともあり、前連結会計年度比45.0％増の1,048億円（前連結会計年度は723億円）となった",1.0
706,また、前連結会計年度に引続き当連結会計年度においても、第１四半期から第４四半期までの全ての四半期においてそれぞれ前年同四半期を上回る案件成約件数となっており、年間を通じて終始好調な案件成約状況を維持したことにより、上記実績となりました,1.0
2409,この結果、営業収益は471百万円（前年同期比5.9％減）、営業利益は15百万円（同53.4％減）となりました,0.0
1935,当連結会計年度の当セグメントの業績は、売上高502億91百万円(前年同期比20.4％増)、セグメント利益(営業利益)88億20百万円(同20.2％増)であった,1.0
2061,また、設備投資につきましても、慎重姿勢は残るものの緩やかな回復基調にあります,1.0
2243,売上高は前連結会計年度を7.9％下回る4億9千9百万円、セグメント利益（経常利益）は前連結会計年度を57.2％下回る2千2百万円となりました,0.0
1444,この結果、ゴルフ練習場事業の売上高は８億76百万円（前期比1.8％減）、営業利益は28百万円（前期比57.6％減）となりました,0.0
2755,"なお、特別利益に投資有価証券売却益26,778千円及び特別損失に固定資産除却損857千円を計上した結果、当連結会計年度の親会社株主に帰属する当期純利益は258,194千円（前連結会計年度は親会社株主に帰属する当期純損失36,335千円）となりました",1.0
960,一方、海外においては、中国ならびにアジア新興国経済の減速のほか、米国新政権の政策や英国のＥＵ離脱が経済に与える影響も懸念されるなど、先行き不透明な状況のまま推移いたしました,0.0
1265,"当連結会計年度の営業収益は5,303百万円（前年同期比3.2％減）、営業利益は249百万円（同68.3％増）、経常利益は228百万円（同63.5％増）、親会社株主に帰属する当期純利益は有価証券売却による特別利益の計上等により486百万円（同270.3％増）となりました",1.0
1164,医療用プローブケーブルは、海外向けの需要が減少し、前年同期を下回りました,0.0
1977,香港・珠海では、主として円高の影響に加えて、日本との取引条件の見直しもあり、売上、利益も減少いたしました,0.0
2491,また、教材クラウドサービス分野も堅調に伸び、「CHIeru.net」の延べユーザー数が300万人を突破致しました,1.0
1841,石油製品は、国内取引は低調に推移しましたが、貿易取引は中国への輸出が回復し堅調に推移しました,1.0
1851,船舶用システム製品（船舶用配電制御システム等）では、海運市況の悪化に伴う中国造船市場向け及び資源安による東南アジアにおける海洋掘削市場向けの受注低迷、納期遅延、キャンセル発生などにより、売上は前年同期に比べ大幅に減少しました,0.0
1493,和装事業は、既存事業の専門店・百貨店取引ともに売上が落ち込みましたが、平成27年８月に事業譲受した株式会社吉利が売上に寄与いたしました,0.0
1575,米州セグメント全体では、前第３四半期連結会計期間より連結子会社化したニッシンフーズブラジルLtda.（旧社名 ニッシン・アジノモト アリメントスLtda.）の寄与もあり、増収増益となりました,1.0
1484,利益面では、増収効果はあったものの、研究開発投資や、金型をはじめとする積極的な設備投資と海外子会社を中心に将来のための人材確保を行った結果、営業利益は14億65百万円（前年比4.4％減）となりましたが、経常利益では、アジア市場において関係会社からの持分法による投資利益が上振れしたこと及び期中に償還を迎えた投資有価証券で為替差益が発生したこと等により、経常利益は21億36百万円（前年比7.3％増）、親会社株主に帰属する当期純利益は16億90百万円（前年比10.7％増）となりました,1.0
500,また、エネルギー関連機器やガス保安機器、「カセットこんろ・ボンベ」の販売が伸長したことで増益となりました,1.0
147,なお、売上総利益につきまして、上期に自動発注システム導入に伴う一部在庫の処分による影響などにより一時的に売上総利益率が若干低下いたしましたが、下期に医薬品等の一層の販売強化などに取り組み売上総利益率の改善を図りました,0.0
258,その結果、品目全体でも前期を上回りました,1.0
769,当連結会計年度（平成28年４月１日～平成29年３月31日）における我が国の経済は、前半は新興国経済減速の影響から輸出や生産が伸び悩み、景気回復に鈍さが見られました,0.0
13,以上の結果、精密化学品事業部門の売上高は、329億51百万円となり、前期に比べ28億31百万円、9.4%の増加となりました,1.0
1958,"主要勘定の残高は、貸出金３兆2,714億円（前連結会計年度末比1,726億円増加）、有価証券１兆139億円（同493億円増加）、預金４兆2,370億円（同1,416億円増加）となりました",1.0
1950,"しかし、国内コンシューマー市場中心に当社グループを取り巻く市場環境は厳しく、また、急速に進んだ為替相場の変動により、売上高は1,566億77百万円（前年同期比17.3％減）、営業利益は12億52百万円（同34.3％減）、経常利益は16億90百万円（同5.0％減）、親会社株主に帰属する当期純利益は12億30百万円（同4.5％増）となりました",0.0
1296,住宅分野においては、ユーザー集客の推進に加えて、クライアントの集客ニーズの高まり等により、主要分野である分譲マンション分野、戸建・流通分野及び賃貸分野が全て伸長した結果、売上高は好調に推移しました,1.0
114,アジア・オセアニア市場においては、マレーシア等で売上を伸ばしました,1.0
1594,海外事業は、連結子会社であるベトナムの現地法人が、二輪のローンカウンターを増設、家電ローンにおいては営業エリアの拡大を図った結果、取扱高が増加いたしました,1.0
957,当連結会計年度の国内の自動車全体需要は、登録車につきましては、各社の新型車投入の影響などにより前連結会計年度比8.1％の増加となり、軽自動車につきましては、前連結会計年度からの軽自動車税増税の影響などにより前連結会計年度比5.1％の減少となり、国内自動車全体では507.8万台(前連結会計年度比2.8％の増加）となりました,1.0
2656,当連結会計年度におけるわが国経済は、雇用所得の改善がみられる中、個人消費は足踏み状態から持ち直しつつあり、緩やかな回復傾向となりました,1.0
241,当社の属する情報サービス産業界においてはクラウドサービスやビッグデータ市場の拡大が継続しており、当社の主要な顧客においても事業強化に向けたＩＴ関連投資は堅調に推移しました,1.0
541,「プリシアリゾートヨロン」では、施設の美化工事を積極的に行い、お客様評価の高まりと相まって、宿泊者数が前年を大きく上回り、長期滞在の複合大型リゾートへの進化を着々と続けております,1.0
1354,電子部品事業では、円高の影響を受けましたが、オーディオデバイスなどのスマートフォン向け電子部品の販売数量が増加しました,1.0
679,当連結会計年度におきましては、売上面につきましては、輸送機器事業・産業機器事業ともに前年を上回るペースで推移いたしました,1.0
2805,我が国経済については、個人消費は足踏み状態が続いたものの、雇用・所得環境は改善傾向にあり、また、民間設備投資は年度後半に円安が進行したこと等により持ち直しの動きとなるなど、景気は緩やかな回復基調となった,1.0
56,"損益面では、営業利益は11,726百万円と前連結会計年度に比べ1,892百万円（19.2％）の増加となりました",1.0
1252,世界の金融・経済は、米国では良好な雇用環境による消費者マインドの改善などを背景に利上げを実施し、ユーロ圏も緩やかな成長が持続、中国の景気は拡大ペースが底堅く推移するなど、全体として景気は緩やかに回復しております,1.0
2694,当セグメントの売上高は205億12百万円となり、前連結会計年度に比べ36百万円の増収となりました,1.0
435,この結果、電灯と電力の販売電力量合計は、前連結会計年度に比べ2.1％増の78億13百万kWhとなった,1.0
2518,"この結果、当連結会計年度における売上高は、リオ五輪等の影響でレンタル売上が軟調であった一方、台風や残暑の影響下でも堅調であったリユース商材と年末商戦や新型ゲーム機の発売等で新品商材の売上が寄与したことにより、268,079百万円（前期比0.1％増）となり、売上構成が前連結会計年度と比してかわったことにより売上総利益率が1.6％低下したほか、積極的な販促活動及びリユース系店舗の出店に伴う人件費や家賃等の影響で、営業利益は8,662百万円（前期比47.7％減）、経常利益は9,040百万円（前期比49.3％減）となり、店舗関連の減損損失1,862百万円等の特別損失が発生したことにより、親会社株主に帰属する当期純利益は4,223百万円（前期比60.0％減）となりました",0.0
2737,当連結会計年度におけるわが国経済は、新興国景気の下振れやイギリスのEU離脱、アメリカ新大統領の政策動向など海外経済に対するリスクはあるものの、政府・日本銀行の各種経済政策や金融緩和を背景に設備投資や雇用環境が改善し、景気は穏やかな回復基調で推移しました,1.0
155,親会社株主に帰属する当期純利益につきましては、トップ建材株式会社の子会社化に伴う負ののれんの発生益１億75百万円や設備投資の補助金１億７百万円が特別利益に計上された一方、繰延税金資産の取り崩しに伴う法人税等調整額の増加97百万円などがあり、前期比４億46百万円増の27億90百万円（同19.1％増）となりました,1.0
2809,"以上の結果、当連結会計年度における売上高は3,711百万円（前年同期比0.7%減）となりました",0.0
1361,当連結会計年度におけるわが国経済は、政府の経済政策を背景に企業収益や雇用情勢の改善が見られるなど、緩やかな回復基調が続きました,1.0
1016,貨物専用機においては、下期より路線ネットワークの見直しによる需給適合を図りながら、堅調な三国間輸送貨物を取り込んだ,1.0
60,また医療関連機器はOEM供給拡大効果で増加し、科学分析機器全体の売上高は前期を2.8％上回りました,1.0
29,電線市場では、自動車用は堅調に推移しました,1.0
782,"民生機器事業は、ＯＡ・情報機器操作パネル、アミューズメント向け基板ユニット等が減少し、売上高11,472百万円（前年同期比18.0％減）、営業損失47百万円（前年同期は338百万円の営業損失）となりました",0.0
35,"かかる情勢の下での当社グループ（当社、連結子会社及び持分法適用会社）の経営成績は、用地代・建築コストが依然として高止まりの状況にあることから引き続きマンション建設事業を抑制したことによる売上高の減少、及び前年同期に伸長をした東北の復興需要による型枠製造に係る売上高の反動減の結果、売上高は、8,744百万円と前年同期に比べ1,489百万円（14.6％）減少、営業利益は、594百万円と前年同期に比べ463百万円（43.8％）減少し、経常利益は、574百万円と前年同期に比べて440百万円（43.4％）減少しました",0.0
2365,会計期間末に為替レートが円安に振れたことから円換算でも大幅な増収増益となりました,1.0
1446,また、爆買いブームが沈静化する中、インバウンド集客を団体から個人へ切り替え好調を維持,0.0
1171,営業利益以下、各区分利益は、前年同期と比較して減少し、損失を計上いたしました,0.0
1650,国内の住宅市場につきましては、戸建住宅におきまして当社の納入時期にあたる住宅着工戸数が前期を上回り、テレビドアホンの主力モデルの販売台数は増加いたしました,1.0
1310,航空宇宙部門において大型案件が獲得できたことやプリンタ部門ではアミューズメント向けの新製品投入、大型搬送システム部門において空港支援車両の更新需要を獲得できたこと等により、事業全体では、受注高は382億11百万円（前連結会計年度比26.3％増）、売上高は339億９百万円（同15.3％増）となりました,1.0
1060,損益面につきましては、営業利益は前期比４％減の484億円、経常利益は前期比２％減の483億円となり、親会社株主に帰属する当期純利益は前期比１％増の336億円となりました,0.0
358,以上の結果、親会社所有者帰属持分比率は56.7％(前期末より2.2ポイント減)となりました,0.0
1123,"物流センターにおいて、搬入された水産物等を量販店等の配送先別に仕分け、自社便にて配送を行う物流事業は、取扱い数量の増加により売上高2,178百万円（前年同期比103.9％）、セグメント損失7百万円（前年同期はセグメント損失34百万円）となりました",1.0
499,当連結会計年度におけるわが国経済は、企業活動による収益の向上や雇用環境の改善が進み、緩やかな回復基調となりました,1.0
2472,国際郵便輸送重量は２万８千トン（同13.8％減）となり、収入は48億円（同27.0％減）となった,0.0
524,"このような状況の中、ＺＥＨ（ネット・ゼロ・エネルギー・ハウス）のパッケージ提案に努めるとともに、空調機器など省エネ性能の高効率機種の販売に注力いたしました結果、売上高は1,390億58百万円（前連結会計年度比8.7％増）となりました",1.0
1200,また、介護事業におけるシフト管理の徹底等、業務の効率化及び人員配置の適正化に継続して取り組んだことに並行して、コスト削減の取組みが進展した結果、売上原価が減少いたしました,1.0
737,また売上は、運搬機械事業をはじめ各事業の工事が順調に推移したことから、増加いたしました,1.0
50,また、米国子会社で足許の業績が当初の計画から乖離したことに伴う減損損失13億57百万円等により14億70百万円の特別損失を計上しました,0.0
265,"東南アジアにおいて新たにバイオマス発電ボイラを受注したことから、受注高は3,070百万円と前連結会計年度に比べ2,209百万円（256.5％）の増加となりました",1.0
2347,スマートフォンなどの電子機器業界向け関連製商品の販売では、前年度の旺盛な需要からの反動減で需要が落ち込み、特にコーティング製品や電子材料の販売が前年度から大きく減少しました,0.0
1585,加えて、シフト管理の徹底等、業務の効率化及び人員配置の適正化に継続して取り組んだことと並行して、コスト削減の取組みが進展した結果、介護事業の売上高は439億２千万円（前年同期比７億７千３百万円増）、営業利益は33億３千９百万円（前年同期比13億１千５百万円増）となりました,1.0
1664,産業別には、国内の自動車業界は、各社の新型車発売の効果により後半から販売が回復し、全体としては前年を上回りました,1.0
1315,グローバルブランド4品目合計では、為替の影響を受ける中で、前期から14.5％増の728億22百万円となりました,1.0
1518,主な増益要因は、太陽光発電による売電収益の増加によるものであります,1.0
1818,この結果、当連結会計年度における当該事業分野の業績は、売上高は156億９百万円（前年同期比4.7％増）、営業利益は12億28百万円（前年同期比25.9％増）となりました,1.0
2200,国際線旅客は、当期の前半は日本発欧州方面のプレジャー需要においてテロの影響が残ったものの、日本発ビジネス需要が期を通じて好調に推移したことに加え、旺盛な訪日需要を取り込んだこと等により、旅客数・収入ともに前期を上回った,1.0
2429,この結果、部門全体としては前期の売上を下回りました,0.0
1876,当連結会計年度における我が国経済は、雇用・所得環境の改善が続き、企業収益も底堅さを示すとともに設備投資や個人消費も持ち直すなど緩やかな回復基調にありますものの、英国のＥＵ離脱、米国新大統領の政策の不確実性による影響が懸念される等、先行き不透明な状況で推移いたしました,1.0
336,当連結会計年度におけるわが国経済は、新興国経済の成長鈍化に加え、英国の欧州連合離脱や米国の経済・金融政策の不確実性などの影響により、先行き不透明な状況で推移いたしました,0.0
548,接着剤・ゴム薬品ともに出荷数量が増加したため、売上高は36億４百万円となり、前連結会計年度に比べ１億95百万円の増収（同5.7％増）となりました,1.0
2210,このような状況下で当社グループは、株式会社富士テクニカ宮津を連結子会社化したことなどにより売上高が前期をやや上回りましたが、機能材料関連事業における販売数量の減少及び生産性の低下や機械関連事業における外注費用の増加などにより各利益は前期を下回る結果となりました,0.0
1156,当事業の主要な販売商品である天然の増粘安定剤は、輸入先での収穫状況を反映して生産者価格が当年度に大きく下落し、それを受けて国内の販売価格も大きく値を下げたため、増粘安定剤の販売が大きく減少しました,0.0
887,"事業の種類別では、設備工事業の受注高は1,342億94百万円（前期比4.5%減）、売上高は1,271億50百万円（同6.5%減）となり、機器販売を中心とするその他の事業では、受注高及び売上高は100億76百万円（同7.6%減）となった",0.0
1721,保険引受に係る営業費及び一般管理費は267億円（同9.7％増）、正味事業費率は、新商品販売開始にともなう費用の増加に加え、システム関連費用の増加により、28.3％（同1.2ポイント上昇）となりました,0.0
2736,"以上の差別化戦略を推進いたしましたが、商品開発途上であり、福利厚生事業部門における売上高は1,772百万円（前期比0.9％減）、営業損失は12百万円（前年同期は営業利益2百万円）となりました",0.0
494,"以上の結果、当期の国際線旅客数は911万人（前期比11.6％増）となり、収入は5,167億円（同0.2％増）となった",1.0
580,消耗品である精密加工ツールは、メモリの薄化需要の高まりと顧客の高い設備稼働率に比例して、グラインディングホイールを中心に出荷数量が大幅に増加しました,1.0
1957,住宅市場におきましては、年度末にかけて鈍化の動きがみられましたが、日銀のマイナス金利導入に伴う住宅ローン金利の低下もあり、貸家を中心に概ね堅調に推移し、平成28年度の新設住宅着工戸数は974千戸（前年度比5.8％増）となりました,1.0
2797,日本経済におきましては、雇用や所得環境の改善が続く中、景気には一部に改善の遅れも見られるものの緩やかな回復基調が継続しました,1.0
431,セグメント利益は、前期比１億84百万円改善の５億６百万円となりました,1.0
1189,運用・保守業務は、特定顧客向けの業務受託量が増加したことに加えて、「ＮＶＩＤＩＡ社」の保守サポート業務を開始したことにより、売上高、利益ともに増加致しました,1.0
1229,当事業年度の我が国の経済は、為替が若干不安定な動きを見せる状況にありますが、企業収益は堅調に推移しており、雇用情勢及び所得環境も改善傾向にあります,1.0
2300,とりわけ、繊維・ファッション業界を取り巻く環境は厳しく、消費者の節約志向や低価格帯品へのシフトに加えて、天候不順や新興国の景気減速に伴うインバウンド需要の下振れも重なり、一部の高付加価値品を除いて総じて販売不振の傾向が強まりました,0.0
2298,世界各国で製造販売している発泡ポリプロピレン「ピーブロック」は、バンパーコア材・内装材・シートコア材等の自動車部品、住宅設備向け部材、ＩＴ製品輸送用通い函、家電製品用緩衝材、競技用グラウンド基礎緩衝材に使用されており、自動車の新規部品の採用拡大や新規分野への販売拡大により好調に推移しました,1.0
212,レジャー・サービス業におきましては、ホテル業では、外国人旅行客や法人利用、ホテル会員の宿泊利用が増加し、増収となりました,1.0
2136,"経済産業省「特定サービス産業動態統計確報」（サンプル調査）によりますと、結婚式場の平成28年売上高は229,791百万円、組数は84,755組と売上高・組数共に前期に比べ減少しております",0.0
1064,"これらの結果、海外人材募集領域における売上高は1,202億円（前連結会計年度比42.5％増）となりました",1.0
1245,"その結果、国内商品取引所の総売買高は、前期と比較して2.9％減の51,581千枚となりました",0.0
